,taxonKey,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,splitScientificName,splitExtras,Unnamed: 0,English name
417,2488222,2488222,"Tangara icterocephala (Bonaparte, 1851)",4520,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara icterocephala,2488222.0,LC,Tangara icterocephala,"(Bonaparte, 1851)",33947.0,Silver-throated Tanager
418,7192221,7192221,Tangara icterocephala icterocephala,13,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara icterocephala,2488222.0,,Tangara icterocephala icterocephala,,33950.0,
419,2488242,2488242,"Tangara xanthocephala (Tschudi, 1844)",6,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara xanthocephala,2488242.0,LC,Tangara xanthocephala,"(Tschudi, 1844)",33924.0,Saffron-crowned Tanager
420,2488266,2488266,"Heterospingus xanthopygius (P.L.Sclater, 1855)",19,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Heterospingus,2488265.0,Heterospingus xanthopygius,2488266.0,LC,Heterospingus xanthopygius,"(P.L.Sclater, 1855)",32840.0,Scarlet-browed Tanager
421,5230596,5230596,"Chlorochrysa phoenicotis (Bonaparte, 1851)",435,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Chlorochrysa,2488272.0,Chlorochrysa phoenicotis,5230596.0,LC,Chlorochrysa phoenicotis,"(Bonaparte, 1851)",33732.0,Glistening-green Tanager
422,2488303,2488303,"Buthraupis montana (d'Orbigny & Lafresnaye, 1837)",16,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Buthraupis,2488296.0,Buthraupis montana,2488303.0,LC,Buthraupis montana,"(d'Orbigny & Lafresnaye, 1837)",33670.0,Hooded Mountain Tanager
423,2488336,2488336,"Bangsia edwardsi (D.G.Elliot, 1865)",28,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Bangsia,2488329.0,Bangsia edwardsi,2488336.0,LC,Bangsia edwardsi,"(D.G.Elliot, 1865)",33746.0,Moss-backed Tanager
424,5788720,2488336,"Bangsia edwardsi (D.G.Elliot, 1865)",2,SPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Bangsia,2488329.0,Bangsia edwardsi,2488336.0,NE,Buthraupis edwardsi,"D.G.Elliot, 1865",,
425,2488352,2488352,"Dacnis cayana (Linnaeus, 1766)",46,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Dacnis,2488348.0,Dacnis cayana,2488352.0,LC,Dacnis cayana,"(Linnaeus, 1766)",32901.0,Blue Dacnis
426,2488364,2488364,"Dacnis lineata (J.F.Gmelin, 1789)",889,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Dacnis,2488348.0,Dacnis lineata,2488364.0,LC,Dacnis lineata,"(J.F.Gmelin, 1789)",32912.0,Black-faced Dacnis
427,6100781,6100781,"Dacnis egregia P.L.Sclater, 1855",4,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Dacnis,2488348.0,Dacnis egregia,6100781.0,LC,Dacnis egregia,"P.L.Sclater, 1855",32913.0,Yellow-tufted Dacnis
428,6172170,9167607,"Dacnis egregia aequatorialis Berlepsch & Taczanowski, 1884",3,SUBSPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Dacnis,2488348.0,Dacnis egregia,6100781.0,,Dacnis lineata aequatorialis,"Berlepsch & Taczanowski, 1884",,
429,9167607,9167607,"Dacnis egregia aequatorialis Berlepsch & Taczanowski, 1884",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Dacnis,2488348.0,Dacnis egregia,6100781.0,,Dacnis egregia aequatorialis,"Berlepsch & Taczanowski, 1884",32915.0,
430,2488439,2488439,"Ramphocelus flammigerus (Jardine & Selby, 1833)",13121,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Ramphocelus,2488419.0,Ramphocelus flammigerus,2488439.0,LC,Ramphocelus flammigerus,"(Jardine & Selby, 1833)",33210.0,Flame-rumped Tanager
431,5845475,5845475,"Ramphocelus icteronotus Bonaparte, 1838",174,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Ramphocelus,2488419.0,Ramphocelus icteronotus,5845475.0,LC,Ramphocelus icteronotus,"Bonaparte, 1838",33211.0,Lemon-rumped Tanager
432,6172182,5845475,"Ramphocelus icteronotus Bonaparte, 1838",170,SUBSPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Ramphocelus,2488419.0,Ramphocelus icteronotus,5845475.0,,Ramphocelus flammigerus icteronotus,"Bonaparte, 1838",,
433,2488545,2488545,"Tersina viridis (Illiger, 1811)",4525,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tersina,2488544.0,Tersina viridis,2488545.0,LC,Tersina viridis,"(Illiger, 1811)",32869.0,Swallow Tanager
434,6172391,6172391,"Tersina viridis occidentalis (P.L.Sclater, 1855)",3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tersina,2488544.0,Tersina viridis,2488545.0,,Tersina viridis occidentalis,"(P.L.Sclater, 1855)",32871.0,
435,2488583,2488583,"Tachyphonus rufus (Boddaert, 1783)",4712,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tachyphonus,2488565.0,Tachyphonus rufus,2488583.0,LC,Tachyphonus rufus,"(Boddaert, 1783)",33188.0,White-lined Tanager
436,2488592,2488592,"Tachyphonus delatrii Lafresnaye, 1847",5,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tachyphonus,2488565.0,Tachyphonus delatrii,2488592.0,LC,Tachyphonus delatrii,"Lafresnaye, 1847",33187.0,Tawny-crested Tanager
437,2488602,2488602,"Thraupis episcopus (Linnaeus, 1766)",11347,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Thraupis,2488600.0,Thraupis episcopus,2488602.0,LC,Thraupis episcopus,"(Linnaeus, 1766)",33821.0,Blue-grey Tanager
438,6172251,6172251,"Thraupis episcopus quaesita Bangs & Noble, 1918",10,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Thraupis,2488600.0,Thraupis episcopus,2488602.0,,Thraupis episcopus quaesita,"Bangs & Noble, 1918",33831.0,
439,9963091,2488602,"Thraupis episcopus (Linnaeus, 1766)",4,SPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Thraupis,2488600.0,Thraupis episcopus,2488602.0,LC,Tangara episcopus,"(Linnaeus, 1766)",,
440,9436876,9436876,"Thraupis palmarum (Wied-Neuwied, 1821)",8074,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Thraupis,2488600.0,Thraupis palmarum,9436876.0,LC,Thraupis palmarum,"(Wied-Neuwied, 1821)",33844.0,Palm Tanager
441,6172240,6172240,"Thraupis palmarum violilavata (Berlepsch & Taczanowski, 1884)",9,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Thraupis,2488600.0,Thraupis palmarum,9436876.0,,Thraupis palmarum violilavata,"(Berlepsch & Taczanowski, 1884)",33846.0,
442,9764995,9436876,"Thraupis palmarum (Wied-Neuwied, 1821)",1,SPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Thraupis,2488600.0,Thraupis palmarum,9436876.0,LC,Tangara palmarum,"(Wied-Neuwied, 1821)",,
443,2488644,2488644,"Iridosornis rufivertex (Lafresnaye, 1842)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Iridosornis,2488643.0,Iridosornis rufivertex,2488644.0,LC,Iridosornis rufivertex,"(Lafresnaye, 1842)",33647.0,Golden-crowned Tanager
444,2488652,2488652,"Iridosornis porphyrocephalus P.L.Sclater, 1856",1,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Iridosornis,2488643.0,Iridosornis porphyrocephalus,2488652.0,NT,Iridosornis porphyrocephalus,"P.L.Sclater, 1856",33641.0,Purplish-mantled Tanager
445,2488677,2488677,"Iridophanes pulcherrimus (P.L.Sclater, 1853)",11,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Iridophanes,2488676.0,Iridophanes pulcherrimus,2488677.0,LC,Iridophanes pulcherrimus,"(P.L.Sclater, 1853)",32829.0,Golden-collared Honeycreeper
446,2488696,2488696,"Thlypopsis ornata (P.L.Sclater, 1859)",34,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Thlypopsis,2488683.0,Thlypopsis ornata,2488696.0,LC,Thlypopsis ornata,"(P.L.Sclater, 1859)",33392.0,Rufous-chested Tanager
447,2488387,9637395,"Thlypopsis superciliaris (Lafresnaye, 1840)",2,SPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Thlypopsis,2488683.0,Thlypopsis superciliaris,9637395.0,LC,Hemispingus superciliaris,"(Lafresnaye, 1840)",,
448,5230641,5230641,"Chlorophanes spiza (Linnaeus, 1758)",548,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Chlorophanes,2488785.0,Chlorophanes spiza,5230641.0,LC,Chlorophanes spiza,"(Linnaeus, 1758)",32820.0,Green Honeycreeper
449,2488795,2488795,"Pipraeidea melanonota (Vieillot, 1819)",2766,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Pipraeidea,2488794.0,Pipraeidea melanonota,2488795.0,LC,Pipraeidea melanonota,"(Vieillot, 1819)",33653.0,Fawn-breasted Tanager
450,6172507,6172507,"Pipraeidea melanonota venezuelensis P.L.Sclater, 1857",4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Pipraeidea,2488794.0,Pipraeidea melanonota,2488795.0,,Pipraeidea melanonota venezuelensis,"P.L.Sclater, 1857",33654.0,
451,5230649,5230649,"Diglossa albilatera Lafresnaye, 1843",141,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Diglossa,2488798.0,Diglossa albilatera,5230649.0,LC,Diglossa albilatera,"Lafresnaye, 1843",33624.0,White-sided Flowerpiercer
452,7192241,7192241,Diglossa albilatera albilatera,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Diglossa,2488798.0,Diglossa albilatera,5230649.0,,Diglossa albilatera albilatera,,33626.0,
453,5230689,5230689,"Diglossa sittoides (d'Orbigny & Lafresnaye, 1838)",18,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Diglossa,2488798.0,Diglossa sittoides,5230689.0,LC,Diglossa sittoides,"(d'Orbigny & Lafresnaye, 1838)",33593.0,Rusty Flowerpiercer
454,7342077,7342077,"Diglossa cyanea (Lafresnaye, 1840)",326,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Diglossa,2488798.0,Diglossa cyanea,7342077.0,LC,Diglossa cyanea,"(Lafresnaye, 1840)",33586.0,Masked Flowerpiercer
455,2488903,2488903,"Cyanerpes caeruleus (Linnaeus, 1758)",269,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Cyanerpes,2488889.0,Cyanerpes caeruleus,2488903.0,LC,Cyanerpes caeruleus,"(Linnaeus, 1758)",32874.0,Purple Honeycreeper
456,2488915,2488915,"Catamblyrhynchus diadema Lafresnaye, 1842",14,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Catamblyrhynchus,2488914.0,Catamblyrhynchus diadema,2488915.0,LC,Catamblyrhynchus diadema,"Lafresnaye, 1842",32754.0,Plushcap
457,2491185,2491185,"Catamenia analis (d'Orbigny & Lafresnaye, 1837)",13,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Catamenia,2491184.0,Catamenia analis,2491185.0,LC,Catamenia analis,"(d'Orbigny & Lafresnaye, 1837)",33558.0,Band-tailed Seedeater
458,2491290,2491290,"Haplospiza rustica (Tschudi, 1844)",9,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Haplospiza,2491288.0,Haplospiza rustica,2491290.0,LC,Haplospiza rustica,"(Tschudi, 1844)",33539.0,Slaty Finch
459,2491313,2491313,"Sporophila luctuosa (Lafresnaye, 1843)",420,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila luctuosa,2491313.0,LC,Sporophila luctuosa,"(Lafresnaye, 1843)",33260.0,Black-and-white Seedeater
460,2491321,2491321,"Sporophila schistacea (Lawrence, 1862)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila schistacea,2491321.0,LC,Sporophila schistacea,"(Lawrence, 1862)",33287.0,Slate-colored Seedeater
461,2491335,2491335,"Sporophila nigricollis (Vieillot, 1823)",4537,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila nigricollis,2491335.0,LC,Sporophila nigricollis,"(Vieillot, 1823)",33265.0,Yellow-bellied Seedeater
462,9100399,9100399,"Sporophila nigricollis olivacea (Berlepsch & Taczanowski, 1884)",5,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila nigricollis,2491335.0,,Sporophila nigricollis olivacea,"(Berlepsch & Taczanowski, 1884)",33267.0,
463,6173676,9100399,"Sporophila nigricollis olivacea (Berlepsch & Taczanowski, 1884)",4,SUBSPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila nigricollis,2491335.0,,Sporophila nigricollis vivida,"Hellmayr, 1938",,
464,2491354,2491354,"Sporophila telasco (R.Lesson, 1828)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila telasco,2491354.0,LC,Sporophila telasco,"(R.Lesson, 1828)",33311.0,Chestnut-throated Seedeater
465,2491356,2491356,"Sporophila corvina (P.L.Sclater, 1860)",5054,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila corvina,2491356.0,LC,Sporophila corvina,"(P.L.Sclater, 1860)",33246.0,Variable Seedeater
466,6173672,6173672,"Sporophila corvina ophthalmica (P.L.Sclater, 1860)",13,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila corvina,2491356.0,,Sporophila corvina ophthalmica,"(P.L.Sclater, 1860)",33250.0,
467,8090594,6173672,"Sporophila corvina ophthalmica (P.L.Sclater, 1860)",2,SPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila corvina,2491356.0,LC,Sporophila ophthalmica,"(P.L.Sclater, 1860)",,
468,7465752,7465752,"Sporophila funerea (P.L.Sclater, 1860)",167,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila funerea,7465752.0,LC,Sporophila funerea,"(P.L.Sclater, 1860)",33270.0,Thick-billed Seed Finch
469,2491741,2491741,"Volatinia jacarina (Linnaeus, 1766)",1066,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Volatinia,2491740.0,Volatinia jacarina,2491741.0,LC,Volatinia jacarina,"(Linnaeus, 1766)",33130.0,Blue-black Grassquit
470,6173768,6173768,"Volatinia jacarina peruviensis (Peale, 1849)",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Volatinia,2491740.0,Volatinia jacarina,2491741.0,,Volatinia jacarina peruviensis,"(Peale, 1849)",33133.0,
471,5231037,5231037,"Tiaris olivaceus (Linnaeus, 1766)",202,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tiaris,2491799.0,Tiaris olivaceus,5231037.0,LC,Tiaris olivaceus,"(Linnaeus, 1766)",33031.0,Yellow-faced Grassquit
472,5231038,5231038,"Tiaris olivaceus pusillus Swainson, 1827",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tiaris,2491799.0,Tiaris olivaceus,5231037.0,,Tiaris olivaceus pusillus,"Swainson, 1827",33032.0,
473,12146516,10700051,"Porphyrospiza alaudina (Kittlitz, 1833)",7,SPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Porphyrospiza,2491829.0,Porphyrospiza alaudina,10700051.0,NE,Rhopospina alaudina,"(Kittlitz, 1833)",32811.0,Band-tailed Sierra Finch
474,2491846,2491846,"Sicalis luteola (Sparrman, 1789)",7,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sicalis,2491831.0,Sicalis luteola,2491846.0,LC,Sicalis luteola,"(Sparrman, 1789)",33479.0,Grassland Yellow Finch
475,2491862,2491862,"Sicalis flaveola (Linnaeus, 1766)",650,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sicalis,2491831.0,Sicalis flaveola,2491862.0,LC,Sicalis flaveola,"(Linnaeus, 1766)",33469.0,Saffron Finch
476,2491895,2491895,"Rhodospingus cruentus (R.Lesson, 1844)",2,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Rhodospingus,2491894.0,Rhodospingus cruentus,2491895.0,LC,Rhodospingus cruentus,"(R.Lesson, 1844)",33192.0,Crimson-breasted Finch
477,2492081,2492081,"Paroaria coronata (J.F.Miller, 1776)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Paroaria,2492080.0,Paroaria coronata,2492081.0,LC,Paroaria coronata,"(J.F.Miller, 1776)",33780.0,Red-crested Cardinal
478,2493744,2493744,"Coereba flaveola (Linnaeus, 1758)",8080,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Coereba,2493743.0,Coereba flaveola,2493744.0,LC,Coereba flaveola,"(Linnaeus, 1758)",32988.0,Bananaquit
479,6171678,6171678,"Coereba flaveola intermedia (Salvadori & Festa, 1899)",25,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Coereba,2493743.0,Coereba flaveola,2493744.0,,Coereba flaveola intermedia,"(Salvadori & Festa, 1899)",33021.0,
480,2488072,2488072,"Hemithraupis guira (Linnaeus, 1766)",2288,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Hemithraupis,3241506.0,Hemithraupis guira,2488072.0,LC,Hemithraupis guira,"(Linnaeus, 1766)",32856.0,Guira Tanager
481,10985391,10985391,"Chalcothraupis ruficervix (Prévost & Des Murs, 1842)",3047,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Chalcothraupis,4844667.0,Chalcothraupis ruficervix,10985391.0,NE,Chalcothraupis ruficervix,"(Prévost & Des Murs, 1842)",33810.0,Golden-naped Tanager
482,11345373,11345373,"Rauenia bonariensis (J.F.Gmelin, 1789)",23,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Rauenia,4845719.0,Rauenia bonariensis,11345373.0,NE,Rauenia bonariensis,"(J.F.Gmelin, 1789)",33657.0,Blue-and-yellow Tanager
483,8965072,8965072,"Sporathraupis cyanocephala (d'Orbigny & Lafresnaye, 1837)",161,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sporathraupis,4845721.0,Sporathraupis cyanocephala,8965072.0,LC,Sporathraupis cyanocephala,"(d'Orbigny & Lafresnaye, 1837)",33678.0,Blue-capped Tanager
484,9635084,9635084,"Geospizopsis plebejus (Tschudi, 1844)",9,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Geospizopsis,4848401.0,Geospizopsis plebejus,9635084.0,LC,Geospizopsis plebejus,"(Tschudi, 1844)",33525.0,Ash-breasted Sierra Finch
485,9370602,9370602,"Sphenopsis frontalis (Tschudi, 1844)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sphenopsis,4851602.0,Sphenopsis frontalis,9370602.0,LC,Sphenopsis frontalis,"(Tschudi, 1844)",33357.0,Oleaginous Hemispingus
486,9398243,9398243,"Sphenopsis melanotis (P.L.Sclater, 1855)",48,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sphenopsis,4851602.0,Sphenopsis melanotis,9398243.0,LC,Sphenopsis melanotis,"(P.L.Sclater, 1855)",33363.0,Black-eared Hemispingus
487,11072745,11072745,"Sphenopsis ochracea (Berlepsch & Taczanowski, 1884)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sphenopsis,4851602.0,Sphenopsis ochracea,11072745.0,LC,Sphenopsis ochracea,"(Berlepsch & Taczanowski, 1884)",33367.0,Western Hemispingus
488,9315630,9315630,"Ixothraupis rufigula (Bonaparte, 1851)",1977,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Ixothraupis,4851933.0,Ixothraupis rufigula,9315630.0,NE,Ixothraupis rufigula,"(Bonaparte, 1851)",33792.0,Rufous-throated Tanager
489,2488154,9315630,"Ixothraupis rufigula (Bonaparte, 1851)",3,SPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Ixothraupis,4851933.0,Ixothraupis rufigula,9315630.0,LC,Tangara rufigula,"(Bonaparte, 1851)",,
490,10802560,10802560,"Loriotus luctuosus (d'Orbigny & Lafresnaye, 1837)",2535,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Loriotus,4852603.0,Loriotus luctuosus,10802560.0,NE,Loriotus luctuosus,"(d'Orbigny & Lafresnaye, 1837)",33165.0,White-shouldered Tanager
491,5230635,5230635,"Chlorornis riefferii (Boissonneau, 1840)",62,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Chlorornis,5230634.0,Chlorornis riefferii,5230635.0,LC,Chlorornis riefferii,"(Boissonneau, 1840)",33690.0,Grass-green Tanager
492,5230928,5230928,"Saltator striatipectus Lafresnaye, 1847",134,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Saltator,5428759.0,Saltator striatipectus,5230928.0,LC,Saltator striatipectus,"Lafresnaye, 1847",32945.0,Streaked Saltator
493,5230942,5230942,"Saltator maximus (P.L.S.Müller, 1776)",6343,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Saltator,5428759.0,Saltator maximus,5230942.0,LC,Saltator maximus,"(P.L.S.Müller, 1776)",32959.0,Buff-throated Saltator
494,7191760,7191760,Saltator maximus maximus,4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Saltator,5428759.0,Saltator maximus,5230942.0,,Saltator maximus maximus,,32964.0,
495,5230952,5230952,"Saltator atripennis P.L.Sclater, 1857",4792,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Saltator,5428759.0,Saltator atripennis,5230952.0,LC,Saltator atripennis,"P.L.Sclater, 1857",32965.0,Black-winged Saltator
496,5230955,5230955,"Saltator grossus (Linnaeus, 1767)",18,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Saltator,5428759.0,Saltator grossus,5230955.0,LC,Saltator grossus,"(Linnaeus, 1767)",32975.0,Slate-colored Grosbeak
497,11049909,11049909,"Asemospiza obscura (d'Orbigny & Lafresnaye, 1837)",1310,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Asemospiza,7666090.0,Asemospiza obscura,11049909.0,LC,Asemospiza obscura,"(d'Orbigny & Lafresnaye, 1837)",33078.0,Dull-colored Grassquit
498,11102603,11102603,"Asemospiza obscura pauper (Berlepsch & Taczanowski, 1884)",3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Asemospiza,7666090.0,Asemospiza obscura,11049909.0,,Asemospiza obscura pauper,"(Berlepsch & Taczanowski, 1884)",33080.0,
499,11090140,11090140,"Poecilostreptus palmeri (Hellmayr, 1909)",105,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Poecilostreptus,7813472.0,Poecilostreptus palmeri,11090140.0,NE,Poecilostreptus palmeri,"(Hellmayr, 1909)",33819.0,Grey-and-gold Tanager
500,10913109,10913109,"Stilpnia heinei (Cabanis, 1851)",590,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Stilpnia,8198888.0,Stilpnia heinei,10913109.0,NE,Stilpnia heinei,"(Cabanis, 1851)",33860.0,Black-capped Tanager
501,10955666,10955666,"Stilpnia larvata (Du Bus de Gisignies, 1846)",60,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Stilpnia,8198888.0,Stilpnia larvata,10955666.0,NE,Stilpnia larvata,"(Du Bus de Gisignies, 1846)",33861.0,Golden-hooded Tanager
502,10992187,10992187,"Stilpnia cyanicollis (d'Orbigny & Lafresnaye, 1837)",7357,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Stilpnia,8198888.0,Stilpnia cyanicollis,10992187.0,NE,Stilpnia cyanicollis,"(d'Orbigny & Lafresnaye, 1837)",33866.0,Blue-necked Tanager
503,11014529,11014529,"Stilpnia cyanicollis cyanopygia (Berlepsch & Taczanowski, 1884)",26,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Stilpnia,8198888.0,Stilpnia cyanicollis,10992187.0,,Stilpnia cyanicollis cyanopygia,"(Berlepsch & Taczanowski, 1884)",33870.0,
504,2488125,10992187,"Stilpnia cyanicollis (d'Orbigny & Lafresnaye, 1837)",1,SPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Stilpnia,8198888.0,Stilpnia cyanicollis,10992187.0,LC,Tangara cyanicollis,"(d'Orbigny & Lafresnaye, 1837)",,
505,11081628,11081628,"Stilpnia vitriolina (Cabanis, 1851)",22,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Stilpnia,8198888.0,Stilpnia vitriolina,11081628.0,NE,Stilpnia vitriolina,"(Cabanis, 1851)",33878.0,Scrub Tanager
506,5230612,5230612,"Conirostrum cinereum d'Orbigny & Lafresnaye, 1838",13,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Conirostrum,8406176.0,Conirostrum cinereum,5230612.0,LC,Conirostrum cinereum,"d'Orbigny & Lafresnaye, 1838",33456.0,Cinereous Conebill
507,5230627,5230627,"Conirostrum albifrons Lafresnaye, 1842",77,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Conirostrum,8406176.0,Conirostrum albifrons,5230627.0,LC,Conirostrum albifrons,"Lafresnaye, 1842",33440.0,Capped Conebill
508,2493788,2493788,"Cinnycerthia unirufa (Lafresnaye, 1840)",21,SPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Cinnycerthia,2493786.0,Cinnycerthia unirufa,2493788.0,LC,Cinnycerthia unirufa,"(Lafresnaye, 1840)",25701.0,Rufous Wren
509,7341239,7341239,"Cinnycerthia olivascens Sharpe, 1882",89,SPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Cinnycerthia,2493786.0,Cinnycerthia olivascens,7341239.0,LC,Cinnycerthia olivascens,"Sharpe, 1882",25705.0,Sepia-brown Wren
